author,comment,like_count,published_at
@rikhaituljannah1516,La buat rakyat  apa? Gusti... Makin males q. Bisnis buat apa sih.? Gak ada manfaatnya buat rakyat.,0,2025-02-24T11:06:17Z
@Mulyono-th7nj,"Jangan omon omon saja... Nanti yg ada tempat cuci uang pejabat saja.... 

Kita lihat saja... Kalau mental pejabatnya mental koruptor yg ada...",1,2025-02-24T11:04:55Z
@rikhaituljannah1516,Ya Allah ada2 aja.,0,2025-02-24T11:04:42Z
@dreamdreamone,"danantara itu simpel dinilai, modal awal aja dari duit pangkas, pangkas pegawai, pangkas proyek",0,2025-02-24T11:03:49Z
@arifrohmana4682,Inget.... VOC saat itu bangkrutnya cuma gara gara korupsi. Jangan sampai DANANTARA gagal seperti VOC dimasa lalu.,21,2025-02-24T11:03:46Z
@rikhaituljannah1516,"Knp program pemerintahan banyak sekali Gusti Allah. Ikn belum selesai sekarang danantara dan makan gratis. Makin gemes q sama pemerintahan... Semua  bahan pokok naik, bbjs naik, apa2 naik semua. OPO gak tak hiiih... Ra merasakan rakyat susah mencari uang. Yg miskin Lo kasihan ... Ada aja... Mbok Yo mikirne rakyate Ojo mikirne bisnismu...  Ya kalau yg mampu... GK pa2, yg gak mampu iku rek sakne. 😔",0,2025-02-24T11:01:53Z
@soemarsonosoem480,"Dana Investasi Negara?....kemana aja Presidennya beserta Lembaga2/Kementrian2-nya selama ini, Dana Investasi Cipaganti aja terbengkelai, rusak Bangsa ini, tak ada koordinasi yg baik antara Pengadilan; Kejaksaan; Kepolisian; Komisi III-DPR; Kementrian Koperasi; Mahkamah Agung; Kurator; dan Balai Harta Peninggalan.....malahan Negara diuntungkan oleh kehancuran Dana Investasi Koperasi Cipaganti, balikin dulu itu Uang Masyarakat Mitra Cipaganti, jangan2 uangnya ada di Danantara....kualat loh, Km50 juga selesaikan dulu, hutang Nyawa, kemudian penembakan mati dokter Sunardi & Brigadir Josua Hutabarat, it was State Crime. Bikin Negara kualat loh.....Kanal Lapor Mas Wapres maupun Tim Cyber Polda Metro juga zonkkk atas laporan bab Cipaganti, omon2",0,2025-02-24T10:57:21Z
@AlianJaya-l5n,"Mantabsss

Proyek baru bagi KIM plus",3,2025-02-24T10:55:55Z
@karmanmaulana4114,Ide pemerintah ini seperti Singapura kayaknya.,0,2025-02-24T10:53:19Z
@tananngo4037,"❤suatu perusahaan yg berhasil, kebanyakan dikelola swasta, serta sewaktu berhasil, juga harus ada negara yg nopangnya, sampai terkendali menjadi super power...?! Apakah sanggup...?! ❤",0,2025-02-24T10:50:31Z
@GatutSetiadi,Ladang buat koruptor,0,2025-02-24T10:47:53Z
@RaySuardian,"Efisiensi anggaran menurut pak prabowo banyakin pejabat dan lembaga lalu untungnya buat masyarakat apa? Harga bahan pokok tetap naik. Pendidikan banyak guru yang tidak mendapatkan gaji yang layak terutama honorer sehingga guru banyak yang terpaksa melakukan pungli. Pajak dinaikkan banyak perusahaan gulung tikar. Banyak pemuda indonesia lebih baik kerja diluar negeri untuk mencukupi hidupnya karena di dalam negeri makin sulit mendapat kerja. Ingat pak presiden pendidikan dulu utamain jangan buang anggaran yang nggak jelas, baru ekonomi ditingkatkan setelah itu pertanian petaninya jangan di diemin aja.",0,2025-02-24T10:47:16Z
@JTS202,"Ah Paling juga nanti di korup, tau sendiri negara konoha..",0,2025-02-24T10:47:12Z
@chanelapaaja386,Sy juga tidak tahu apa manfaatnya danantara itu untuk rakyat ???,0,2025-02-24T10:44:29Z
@tananngo4037,"❤ ~jikalau penyebutan jenisnya adalah perBANKan, PLN, TELKOM, PERUMAHAN, TAMBANG dst...?!
~Maka ini barusan menu makanan-nya saja...?! belum dapurnya...?!
~yg dikategorikan adalah suatu PELABUHAN yg berkapasitas, sudah diikut sertakan berada ditempat, tinggal dipakai...?!
~Segala perencanaan serentak terwujud serta bareng beroperasi dgn beriringan perekonomian dunia diserasikan dgn kebutuhan rakyat kita....?! ❤",0,2025-02-24T10:39:16Z
@wafiedwi6469,"Benahi dulu hukum bagi koruptor, hilangkan koruptor baru investasi besar2an",13,2025-02-24T10:29:25Z
@alfinkamarullah1179,gokil juga nih duit 14.000 Triliun dibuat taruhan kek judi 😂,0,2025-02-24T10:18:13Z
@fReeNet820,"Apapun BUMN dan bentuknya, selama politik tidak ngeributin,,,, pasti untung lah,,, korupsi juga bisa dieliminir, selama ini apapun korupsi (kakap) pasti ada hub dg politik, kecuali korupsi nya aparat",0,2025-02-24T10:17:08Z
@PemeranPengganti-e9g,"Danantara penjelasan Analogi nya , 

Ada ibu janda punya anak 
Anaknya ada 7 

Anak anaknya 
Kirimin duit ke emaknya 
Ada yg sejuta
Ada yg duajuta
Ada yg 500 RB
Ada yg gak kirimin duit 

Masing masing tergantung kondisi ekonomi anak anaknya 

Nah ibunya juga punya penghasilan sendiri yg Masi sisa setelah buat kebutuhan bulanan ,

Jadi Duit yg disimpen ibu tersebut 

Duit sisa penghasilan  si ibu 
Ditambah duit dikirimin anak anaknya 
.
.
Nah suatu ketika 
Ibu itu pengen ikut komunitas sosialita , tapi komunitas tersebut ternyata punya aturan standart , minimal saldo harus 25 JT 

Nah kuranglah 
Duit si ibu tersebut 

Mikir deh gimana cara cari tambahan , mo dipaksa kek manapun gak Nemu buat cari tambahan 

Ditengah perjalanan 
Si ibu kenal sama laki laki bernama Bapak Dana 

Curhatlah permasalahan keuangan yg sosialita tadi ke Pak Dana 
.
.
Dikasilah solusi 
Eh Bu gini Lo 

Mending duit duit yg Uda kekumpul di investasiin kesini kesitu kesana 
Nanti kan duitnya ngembang 

Terus anak anak ibu 
Tuh kan punya aset aset gak kepake yg gak penting penting banget nah itu juga bisa dikelola di maksimalin dikelola dijalanin 

Terus si ibu nanya 
Siapa yg ngelola dong? 

Bapak Dana jawab 

Udah sini aku kelolanya 
Semua 

Dari duit kiriman anak 
Dari sisa penghasilan ibu 
Dari aset aset tak terpakai 

Udah semua aku yg kelola 
Kita nikah aja 

Dan menikahlah mereka ,
Semua aset tadi 
Sudah di kontrol Bapak Dana

.
.

Jika berjalan dengan baik 
Maka akan berhasil cemerlang
.
.

Kecuali klo ternyata 
Bapak Dana punya Agenda politik sendiri 
Di buat ngeslot 
Dibuat maen perempuan 
Di buat jalan jalan 

Ya si Ibu itu tambah boncos 

.
.
Nah Analogi itu 
Si Ibu adalah Negara kita 
Si Bapak Dana adalah Danantara 


Dan ketika Negara punya Hajat, 
proyek strategis Nasional 
Tak perlu susah susah nunggu investor masuk 

Dia punya BackUp dari Danantara 

Kayak IKN
Kayak kereta cepat 
Kayak Hilirisasi 

Dll 
.
.

Jadi proyek proyek strategis Nasional gak ada istilah mangkrak gara gara menghilangnya investor 
Dan kurang nya Anggaran 
Karena bukan skla prioritas 

Semua itu bisa ditanggulangi
Oleh Danantara 
.
.

Mudah mudahan paham ya 
.
.

Terus soal komunitas sosialita 
Itu Analogi komunitas negara Maju , yg punya pendapatan perkapita besar 
.
.



Nah pertanyaannya 
Apa manfaatnya buat masyarakat 

Semakin banyak proyek yg berhasil , semakin berjalan program pemerintah semakin lancar pekerjaan ,
Banyak lapangan pekerjaan baru , 

Untuk mencapai target pendapatan perkapita kategori negara maju 

Dari Industri manufactur
Dari Industri Hilirisasi 

Atau sektor sektor 
Yg lain , sektor pertanian 
Sektor perkebunan 

Dll

Dan Anak anak si ibu yg jumlahnya 7 tadi itu Analogi BUMN

Mandiri , BRI , PLN , BNI , Pertamina , dll",84,2025-02-24T10:16:43Z
@IyanYonk,Paling satu tahun di korup😂😂😂😂😂.. jadi ingat blbi jiwasraya..asabri,2,2025-02-24T10:10:35Z
@YogaYoga-j3o,"Bumn itu yg merasakan org tertentu, contoh  rakyat kecil pinjam kUR, susahnya mintak ampun",0,2025-02-24T10:09:49Z
@marthensondakhlaoh,"DANANTARA,  PRESIDEN PRABOWO SUBIANTO GIBRAN RAKABUMING RAKA,  SUSILO BAMBANG YUDHOYONO,  JOKO WIDODO,  TOU INDONESIA PAKAKAMANGEN WAYA CITA,  ULIT 😊😊😊😊",0,2025-02-24T10:07:52Z
@liba1039,"Mending dana2 orang kaya saja di olah danantara, takut nya kalau dana Bank BUMN  kurang tdk bisa lagi menyalurkan kredit ke masyarakat lemah.",0,2025-02-24T10:06:17Z
@aytv6559,"Wah bagaimana ini??? Idenya bagus tapi aplikasinya bagaimana nih?? Kalo semua deviden dikumpulkan jadi satu tdk masuk RAPBN dimasukkan DANANTARA, kalo dikorup semua bagaimana? Kalo diaplikasikan sih ga pp😂😂😂",0,2025-02-24T10:04:03Z
@TerniDafalina,"Pengelolaan dana yg lebih tersentral atau terpusat. 
Positifnya bila dikelola dengan benar akan menjadi penambah pemasukan negara karena dana tersebut diinvestasikan lagi.
Negatifnya dana yg cukup besar bisa menjadi ladang koruptor terbesar bila tidak dikelola dengan benar. Contoh2 kecil kemungkinan bisa buat pendanaan partai, kampanye , dll",0,2025-02-24T10:02:44Z
@lielienlie2005,Danantara :)  Ladang korupsi baru,0,2025-02-24T10:00:25Z
@JeniRahman-zy1jq,"Kita hanya rakyat biasa yg tak tau fungsi nya untuk apa??
Klw protes terlalu keras pasti ada konsekuensinya,
Sebagai rakyat biasa maju kena mundur kena,
Salam dari anak gunung",0,2025-02-24T09:54:07Z
@KaptenBarbossa-nq4zx,"Asik bagi-bagi jabatan, di konoha mental korupsi sulit dihilangkan...😅🤭",3,2025-02-24T09:52:17Z
@tananngo4037,"❤~ suatu pembangunan perusahaan yg baru, kita tidak bisa meragukan bahwa pihak orang lain yg mengerjakan (swastanisasi) itu adalah sarang koruptor yg baru...?!
~Terutama kita harus lapang dada memberikan segala kelonggaran demi perusahaan itu dari MIMPI menjadi NYATA...?!
~dlm pergulatan, pasti ada banyak ringtangan yg terjadi, tapi tidak karena serupa ini terjadi lalu putus asah...?!
~disertakan swastanisasi, hanya dikarenakan proses kerjanya akan bisa lebih condong keberuntungan, dikarenakan modal swastanya itu juga berada didlm perhitungan, sehingga tidak asal jadi dan betul² bertanggung jawab...?!
~apabila saham swasta itu bisa melebihi 60% keatas, sebetulnya harus diberikan PIAGAM & BINTANG 1 ~ 5 menurut kapasitas perbandingan antara modal dan hasil kerjanya tertera...?!
~terhadap sistem swastanisasi, bisa melalui PMDN & LN yg ikut menopang dlm perkembangan...?!
~dlm pekerjaan, alangkah baiknya bisa ikut merangkul modal asing sebagai penopang yg obyektif... ?! Serta tidak disalah artikan... ?! apakah sudah siap...?! ❤",0,2025-02-24T09:48:49Z
@BDR0110,Semoga BUMN dikelola lebih profesional dan transparan. Tikus2 jangan lupa diberantas Pak❓❗️,0,2025-02-24T09:45:29Z
@kili-kilipancng9499,"Pantesan cari duit susah banget.....APBN nya lari ke sana, ujung2nya jadi asabri, jiwasraya......rakyat cuma kebagian berita ketangkap korupsi😂",0,2025-02-24T09:33:44Z
@Jalal_24,"Non partai? 🤣🤣🤣itu orang si wowo sama si joko di situ semua🤣🤣🤣🤣🤣. Kalo non partai para ekonom, profesor dari luar itu baru",0,2025-02-24T09:30:56Z
@BimaIndarto-rx6ke,Kerjanya cuma bisnis dengan rakyat nya..,0,2025-02-24T09:28:13Z
@kangreko6056,DANANTARA = GURIH 😂😂😂,0,2025-02-24T09:26:47Z
@mulyono5683,Yang kaya ya orang orang tertentu,0,2025-02-24T09:24:29Z
@aku_iku,"Wkwkwkwkw!!!PADAHAL RAKYAT KECIL PEMILIHNYA,,NUNGGU KEBIJAKAN YANG KEMARIN SUDAH DI BUAT SEPERTI MBG,HAPUS UTANG DLL....,,TAPI FAKTA DI BAWAH GAK JALAN😢😢😢😢APALAGI SOAL HAPUS UTANG!!!KAYAKNYA KHUSUS BUAT TEMAN2NYA SAJA & HERAN NYA KOK MASIH TETAP ADA KEBIJAKAN TURUNAN DI BAWAHNYA...HERAN HERAN HERAN ___😢😢😢😢😢",0,2025-02-24T09:20:57Z
@anak_ayam6,Jujur gw gak yakin sama orang² yg mengelola. Pasti korupsi berjamaah.,0,2025-02-24T09:19:52Z
@dwiatnisetyowati2417,Ga penting untuk rakyat kecil.,0,2025-02-24T09:17:43Z
@lihatchanel1518,Makanan enak koruptor,0,2025-02-24T09:14:12Z
@alipranoto2313,Atur n Suka2  Kalean lah... Toh klo Kalian KOROPSOR.. Kalian juga yg Berdosa n di Hajar Malaikat Kelak di Akhirat.,0,2025-02-24T09:12:16Z
@MinkaV-o9r,"Wah..katanya efisiensi anggaran.. 
Nambah lg pengeluaran untk manggaji para pekerja di danantara. 
Mantap..",5,2025-02-24T09:07:42Z
@BelitungBangga,"Danantara digadang-gadang akan menjadi Temasek-nya Indonesia, serupa dengan perusahaan investasi global milik Singapura. Namun, skeptisisme muncul ketika perbandingan itu dialihkan ke 1Malaysia Development Berhad (1MDB), lembaga investasi Malaysia yang terjerat skandal korupsi besar. Perbedaan mendasar antara Temasek dan 1MDB terletak pada strategi pengelolaan dana: Temasek mengelola kelebihan dana pemerintah dan memaksimalkan imbal hasil, sedangkan 1MDB berburu investor dengan menggunakan aset sebagai jaminan utang.",0,2025-02-24T09:06:30Z
@PetaniIndonesia85,Khawatir seperti 1MDB nya Malaysia 😢,0,2025-02-24T09:02:00Z
@pmikoreaboyolali3425,Siap2 bagi2 uang.makanan enak ini😂,0,2025-02-24T09:01:26Z
@narutonaruto-d7e,"Apapun.. Yg dikelola negara.. Selalu bangkrut.. Asuransi, pensiunan,, dll..

Semoga Dana haji dan zakat ga bisa dikuasai.. 

Yg ada audit aja gagal.. Apalagi ga ada audit😂

Selama dikelola oleh SDM tdk profesional..Korupsi aman.. Intervensi kepntingan jalan..investor kabur..Ndass",0,2025-02-24T09:00:35Z
@SlashM3tal,Ini bise jadi awal malapetaka buat Indonesia... 🥸,11,2025-02-24T08:59:37Z
@belajarbersamaisaapril,memangkas anggaran pendidikan hanya untuk kesenangan orang atas.. tanpa bisa tersentuh audit negara,7,2025-02-24T08:55:41Z
@Oepank6099,"Lahan baru buat tikus panen padi segar.
Sudahlahhh... Sedih memang, tapi kita mah apa atuhh... 😢",0,2025-02-24T08:55:21Z
@MaritoAlata,"🧠
📿🫨👂
   🟥🖐
👆🧥
    🩻🫀🫁
👣
         😮",0,2025-02-24T08:50:56Z
@raman378,Apa manfaatnya buat rakyat pak pres ?,0,2025-02-24T08:49:12Z
@andrihaviana904,Kelen atur aja lah suka² kelen...😂😂😂,0,2025-02-24T08:48:49Z
@AhmadIlhamhanafi,"Kebijakan mendirikan Danantara itu Keren bgt. indonesia akn maju mandiri dan membanggakan. sy menyesal pernah akan pindah ke luar negeri krn negaranya bobrok hukumnya, bobrok ekonominya. 
Sekarang sy akn terus tinggal di sini di Indonediaku tercinta telah hadir imam mahdi Indonesia alhamdulillah. Gapk papa byr pajak mahal asal pemerintahnya amanah.",1,2025-02-24T08:47:18Z
@chrisono8134,yang penting jangan seperti century... habis gelap ngak terang terang...,0,2025-02-24T08:33:14Z
@AgusTraco,Saya meyakini dan berharap di bawah kepemimpinan pak prabowo danantara akan menuai kesuksesan untuk keaejahteraan bangsa...tanpa berfikir negatif.,1,2025-02-24T08:29:58Z
@CokroaminotoSitumorang,Lahan baru untuk tempat tikus2 besar😂,0,2025-02-24T08:29:55Z
@bonisekadau3179,"Klu rakyat masih susah cari kerja jgn ngomong ada cuan dr BUMN,negara sok kaya tp masyarakat nya susah ya omon omon",5,2025-02-24T08:28:40Z
@ragamchanel1004,"Kebanyakan sinkatan tambah ini tambah itu,kagak ada yg becus presiden jawa bibit belanda semua",0,2025-02-24T08:26:02Z
@GalaZein,Gampangnya dana yg sangat besar jumlahnya ditaruh disatu tempat gurih banget itu koruptor tinggal comot bagi2 trus bilang merugi lalu negara harus menutupi kerugian terus keruk lgi bagi2 gitu terus sampai sukses,16,2025-02-24T08:24:59Z
@galingoki4183,Cuci duit.. kumpulin saham..,0,2025-02-24T08:23:40Z
@We1bert,TIKUSss Mengikut KUCING 🗿🗿🗿🗿🗿,0,2025-02-24T08:21:34Z
@DidinDedi-x2b,Investor mana mau masuk selama blm ada kepastian hukum yg jelas,1,2025-02-24T08:15:21Z
@wspchannel5137,"Peluang bagi koruptor untuk meningkatkan aksinya, mumpung hukuman ringan, semua pejabat pada cari posisi. Indonesia negara koruptor. Koruptor sangat sukses di Indonesia, mungkin ini yg disebut Indonesia maju, maju koruptornya. Pancasila gak sakti.",8,2025-02-24T08:15:08Z
@carpinapajak5670,Cuan cuan cuan..,0,2025-02-24T08:11:57Z
@Haohao-y7y,What?,0,2025-02-24T08:11:24Z
@sarusmatv4135,"Lembaga Persembunyian  Koruptor (LPK) Danantara apa hubungannya dengan Rakyat ? Sama sekali tidak ada hubungannya dengan rakyat, Danantara hanya tempat untuk menyembunyikan uang para Koruptor supaya tidak bisa di periksa oleh KPK, Bareskrim, dll, Danantara tidak boleh di ganggu gugat oleh KPK,POLRI dan Instansi yg bersangkutan dengan hukum. Danantara tidak mungkin akan menguntungkan Rakyat (si Pembayar Pajak) melainkan merugikan Rakyat.",10,2025-02-24T08:10:18Z
@debujalananofficial1128,"Ujung""a d koopruuuup...",0,2025-02-24T08:09:47Z
@meliksumanandar6981,"1) Menteri BUMN mewakili Pemerintah & berfungsi sbg Regulator & Pengawas utk Danantara.
2) Menteri Rosan Roeslani diangkat jd Pimpinan Danantara.
3) Semua Menteri adlh Pembantu Presiden, menjalankan Visi Misi Presiden, diangkat & diberhentikan Presiden.
3) Publik yakin bhw Danantara INDEPENDEN? 
4) Publik yakin fungsi PENGAWASAN akan jalan utk Danantara? 
5) Sekedar Info: banyak BUMN yg BANGKRUT krn SALAH INVESTASI! 
6) Salah Investasi sdh jadi Modus Klasik utk MENGGARONG BUMN!",16,2025-02-24T08:07:43Z
@arnatr8436,Apa tdk mnambah ladang korupsi itu ...,0,2025-02-24T08:04:59Z
@ahmadjunaidi9794,"Danatara cara korupsi terbaru bagi luhut Panjaitan,bohoang saja investasi,bukti bpjs investasi tak pernah untung sama dgn uang haji",1,2025-02-24T08:03:59Z
@noerman6994,Pemimpinnya sapa sih ini danantara,0,2025-02-24T07:56:59Z
@Agus11610,korupsi korupsi korupsi gass gass 💪💪💪💪💪,0,2025-02-24T07:56:48Z
@Bolanesia-siuuu,Danantara Singkatnya TEMASEK  singapura tapi versi Indonesia. Selama budaya korupsi hukuman masih ringan maka ini akan jadi ladang baru bagi para koruptor. Kalau di kelola dengan baik Indonesia akan maju❤.. Semoga Amanah,24,2025-02-24T07:52:20Z
@gtanusetiawan,"Melihat rekam jejak BUMN kita selama ini.......
Kayaknya enga meyakinkan....",2,2025-02-24T07:51:20Z
@FRHN-is4xw,selagi budaya korupsi msh masif di indonesia apapun programnya besar kemungkinan akan gagal...,0,2025-02-24T07:49:26Z
@Fuckvuvuvava,"🤲 Semoga DANANTARA nantinya Bersih dari Kolusi, Koruptor dan Nepotisme juga Politik Kotor 🙏",0,2025-02-24T07:47:59Z
@fahrielsitiparwati9741,Kapan berani sahkan undang2 perampasan aset 😅😅😅😅😅,0,2025-02-24T07:47:54Z
@delviandra979,Danantara akan di bagi ke rakyat,0,2025-02-24T07:44:17Z
@badruldimyati8036,"OK bgus3, tp pstkn jgn sprti 1MDB malaysia, n hti2  bkrjsma dgn UAE, US dll, jgn smpe kita dkibuli 😂",0,2025-02-24T07:38:45Z
@Jendeladunia28,"Apapun kebijakannya itu baik, balik lagi ke oknum pejabat yang mengelolanya, dikorupsi atau tidak",1,2025-02-24T07:37:16Z
@NgadiElon,"Dimalaysia seperti 1MBD, kasus korupsi besar2an juga, skrg indo baru dibuat hahaha, tau lah",2,2025-02-24T07:34:26Z
@ApriansyahApri-fd5zk,Ya bagi2 lah duet negara.,1,2025-02-24T07:33:52Z
@almudaris9421,Masak danantara diambil dananya dari BOS sekolah,0,2025-02-24T07:31:36Z
@zchannel7663,Emang bener simpan dalam bentuk emas paling aman 🔐,2,2025-02-24T07:30:48Z
@tukangnyiyir6499,"Ayu dong presiden bikin undang"" perMpasan aset korupsi...",9,2025-02-24T07:27:54Z
@ayiedypurjanto6169,Keuntungan buat masyarakat apa?,12,2025-02-24T07:27:21Z
@jumariamir2802,Kurang jelas keterangan nya,1,2025-02-24T07:22:04Z
@Islamnusantara009,Danantara assetnya mencapai 900 billion dollars...bisa beli Malaysia yang ekoninya kecil gdp cuman 400 billion...itu aja masih ada kembaliannya 😂😂...negara kecil kelakuan tengil ..negara murah bisa dibeli,0,2025-02-24T07:20:45Z
@arifsurahman9872,dintenen Pitu pekenan gangsal ibu bumi bopo angkoso sing ngrekso Nusantara mugo mugo Indonesia gak bubar 😢,0,2025-02-24T07:19:03Z
@umarhasim4128,maliiing maling,0,2025-02-24T07:18:06Z
@zhafran124,Konsepnya bagus visi misinya jelas,1,2025-02-24T07:17:24Z
@Axela_Hyperion365,KITA LIHAT AJA NANTI APA ITU ( DANANTARA ),1,2025-02-24T07:10:30Z
@LukmanHakim-js9hb,Semoga orang orangnya amanah.....tidak amanah mereka celaka,0,2025-02-24T07:06:57Z
@rickyatana,"CNN indonesia sampah, akun buzzer resmi pemerintah",0,2025-02-24T07:02:25Z
@Caroln-Fdia,Cukup bikin public statement sebagai sebuah konfirmasi. aset yang dikelola termasuk tabungan nasabah atau tidak,5,2025-02-24T07:00:50Z
@budijaya7762,"😂😂😂😂 orang indonesia memang pintar, pintar merekayasa dan ngibulin. Ujung ujungnya rugilah, bangkrutlah bla..bla...bla...",0,2025-02-24T06:57:04Z
@panaharagate5725,Jadi bancakan baru untuk para pejabatkah? Soalnya untuk ke Rakyat Indonesia langsung tak jelas!,0,2025-02-24T06:56:13Z
@anakgembira5013,Kalau korupsi bisa dapat banyak 😊,5,2025-02-24T06:51:49Z
@Heri-kisut,sakarepmu laah,0,2025-02-24T06:45:37Z
@adjikromo3637,Huluk gak bahaya ta,1,2025-02-24T06:45:27Z
@ardhimasrinaldy9748,ini sama aja kayak BP migas tepi lebih general ujung ujung nya Korup juga,4,2025-02-24T06:44:52Z
@agusperi2554,Jangan sampai jadi ladang korupsi baru,4,2025-02-24T06:44:46Z
@observer3855,Satu pintu semoga sukses tidak se rupiahpun dikorupsi,1,2025-02-24T06:40:32Z
@JinCola1001,"Bila ingin Berjaya 
Prabowo Wajib contoh jkw ""HABISI KPK!!!""
Jgn meniru kebodohan Sby ,kpk leluasa obok demokrat",0,2025-02-24T06:38:14Z
@Kakimata-z9b,"Akhirnya berujung dan berahir dgn korupsi, saling tuding, duit habis tdk terlihat hasilnya",0,2025-03-11T16:27:48Z
@Kakimata-z9b,"Bosnya mungkin tidak korup, tapi bawahan?",0,2025-03-11T16:25:39Z
@Kakimata-z9b,"Kebijakan yg masih tdk jelas, namanya bagus tapi hasilnya?",0,2025-03-11T16:24:41Z
@randdyjo502,mana bisa koroptor jadi pemimpin danangara yg sangat besar,0,2025-03-11T13:23:30Z
@edyrahman4234,"Danantara di bentuk td di libatkan masarakat apalagi yg tidak di awasi ,yg di awasi aja masi di curi...apalagi td di awasi...sori pemerinta yg sholim",0,2025-03-10T05:00:24Z
@edyrahman4234,"Kabinet Perabowo tdk usah ngomon 2060 anak Cucu benahi dulu Lapangan kerja...boro"" 2060 pagar laut aja td bisah di usut tuntas....Hukum rusak semua",0,2025-03-10T04:57:20Z
@zahra-lw2ps,"Ya misal seumpama  danantara gagal ,  singapura deket kok",0,2025-03-10T01:04:10Z
@Hepybareng,"Rakyat kecil  menengah ke bawah apa bisa ikut ivestasi  di danantara pak Roslan, tolong bantu di jawab pak?",0,2025-03-09T23:18:05Z
@alyanendita_4070,INI YG SAYA SUKA DARI PAK PRABOWO TANPA KOMPROMI..WAJAR KALAU EROPA TAKUT KALAU INDONESIA DI PIMPIN  OLEH SEORANG PRABOWO SUBIANTO..ORANG HEBAT JAGO STRATEGI DAN BERWIBAWA..MANTAP PRESIDEN GUE..SALAM INDONESIA TERANG!,0,2025-03-09T21:40:09Z
